idHermandad;tipoPaso;hora;localizacion;difHora;esCarreraOficial
38;CRUZGUIA;23:00;Entrada;;0
38;PALIO;15:30;Salida;;0
38;PALIO;16:00;Belén;;0
38;PALIO;16:30;Trajano;;0
38;PALIO;17:00;Campana;17:12;1
38;PALIO;17:30;Plaza;17:52;1
38;PALIO;18:00;S. Miguel;18:18;1
38;PALIO;18:30;P. Palos;18:37;1
38;PALIO;19:00;Arg. de Molina;;0
38;PALIO;19:30;Chapineros;;0
38;PALIO;20:00;Pl. Salvador;;0
38;PALIO;20:30;Puen. y Pellón;;0
38;PALIO;21:00;Encarnación;;0
38;PALIO;21:30;Encarnación;;0
38;PALIO;22:00;Sta Ánge. Cruz;;0
38;PALIO;22:30;Feria;;0
38;PALIO;23:00;Feria;;0
38;PALIO;23:30;Guadiana;;0
38;PALIO;00:00;Entrada;;0
39;CRUZGUIA;12:00;Salida;;0
39;CRUZGUIA;13:00;Eduardo Dato;;0
39;CRUZGUIA;14:00;Jiménez Aran.;;0
39;CRUZGUIA;14:30;Luis Montoto;;0
39;CRUZGUIA;15:00;Santiago;;0
39;CRUZGUIA;15:30;Alm. Apodaca;;0
39;CRUZGUIA;16:00;Encarnación;;0
39;CRUZGUIA;16:30;Orfila;;0
39;CRUZGUIA;17:00;Campana;17:12;1
39;CRUZGUIA;17:30;Plaza;17:52;1
39;CRUZGUIA;18:00;S. Miguel;18:18;1
39;CRUZGUIA;18:30;P. Palos;19:17;1
39;CRUZGUIA;19:00;Alemanes;;0
39;CRUZGUIA;19:30;Francos;;0
39;CRUZGUIA;20:00;C. del Rosario;;0
39;CRUZGUIA;20:30;Pta Carmona;;0
39;CRUZGUIA;21:00;Luis Montoto;;0
39;CRUZGUIA;21:30;Luis Montoto;;0
39;CRUZGUIA;22:00;Luis Montoto;;0
39;CRUZGUIA;22:30;Goya;;0
39;CRUZGUIA;23:00;Crist. de la Sed;;0
39;CRUZGUIA;23:30;Entrada;00:15;0
39;PALIO;13:00;Salida;13:15;0
39;PALIO;14:00;Eduardo Dato;;0
39;PALIO;14:30;Eduardo Dato;;0
39;PALIO;15:00;Jiménez Aran.;;0
39;PALIO;15:30;Luis Montoto;;0
39;PALIO;16:00;Muro Navarros;;0
39;PALIO;16:30;Juan de Mesa;;0
39;PALIO;17:00;Encarnación;;0
39;PALIO;17:30;Pl. Duque;;0
39;PALIO;18:00;Campana;17:58;1
39;PALIO;18:30;Plaza;18:38;1
39;PALIO;19:00;S. Miguel;19:04;1
39;PALIO;19:30;P. Palos;19:23;1
39;PALIO;20:00;Francos;;0
39;PALIO;20:30;C. del Rosario;;0
39;PALIO;21:00;Alfalfa;;0
39;PALIO;21:30;Águilas;;0
39;PALIO;22:00;San Esteban;;0
39;PALIO;22:30;Luis Montoto;;0
39;PALIO;23:00;J. L. de Casso;;0
39;PALIO;23:30;Goya;;0
39;PALIO;00:00;Crist. de la Sed;;0
39;PALIO;00:30;Entrada;01:20;0
40;CRUZGUIA;15:30;Salida;15:50;0
40;CRUZGUIA;16:00;Alcoy;;0
40;CRUZGUIA;16:30;Pl. S. Lorenzo;;0
40;CRUZGUIA;17:00;Jesús G. Poder;;0
40;CRUZGUIA;17:30;Pl. Duque;;0
40;CRUZGUIA;18:00;Campana;17:58;1
40;CRUZGUIA;18:30;Plaza;18:38;1
40;CRUZGUIA;19:00;S. Miguel;19:04;1
40;CRUZGUIA;19:30;P. Palos;19:23;1
40;CRUZGUIA;20:00;A. del Postigo;;0
40;CRUZGUIA;20:30;Castelar;;0
40;CRUZGUIA;21:00;Doña Guiomar;;0
40;CRUZGUIA;21:30;Gravina;;0
40;CRUZGUIA;22:00;Bailén;;0
40;CRUZGUIA;22:30;San Vicente;;0
40;CRUZGUIA;23:00;San Vicente;;0
40;CRUZGUIA;23:30;Entrada;;0
40;PALIO;16:30;Salida;;0
40;PALIO;17:00;Alcoy;;0
40;PALIO;17:30;Pl. S. Lorenzo;;0
40;PALIO;18:00;Jesús G. Poder;;0
40;PALIO;18:30;Campana;18:33;1
40;PALIO;19:00;Plaza;19:13;1
40;PALIO;19:30;S. Miguel;19:35;1
40;PALIO;20:00;P. Palos;19:58;1
40;PALIO;20:30;Almirantazgo;;0
40;PALIO;21:00;Arfe;;0
40;PALIO;21:30;Castelar;;0
40;PALIO;22:00;Zaragoza;;0
40;PALIO;22:30;Gravina;;0
40;PALIO;23:00;Pl. Museo;;0
40;PALIO;23:30;San Vicente;;0
40;PALIO;00:00;Entrada;;0
41;CRUZGUIA;14:00;Salida;14:15;0
41;CRUZGUIA;14:30;Pte S Bernardo;;0
41;CRUZGUIA;15:00;Demetrio Ríos;;0
41;CRUZGUIA;15:30;Sta Mª Blanca;;0
41;CRUZGUIA;16:00;Muñoz y Pabón;;0
41;CRUZGUIA;16:30;Alfalfa;;0
41;CRUZGUIA;17:00;Villegas;;0
41;CRUZGUIA;17:30;Cuna;;0
41;CRUZGUIA;18:00;J. Lasso Vega;;0
41;CRUZGUIA;18:30;Campana;18:33;1
41;CRUZGUIA;19:00;Plaza;19:13;1
41;CRUZGUIA;19:30;S.Miguel;19:39;1
41;CRUZGUIA;20:00;P. Palos;19:58;1
41;CRUZGUIA;20:30;Pl. Alianza;;0
41;CRUZGUIA;21:00;Fabiola;;0
41;CRUZGUIA;21:30;Sta Mª Blanca;;0
41;CRUZGUIA;22:00;San Bernardo;;0
41;CRUZGUIA;22:30;Entrada;;0
41;PALIO;15:30;Salida;15:45;0
41;PALIO;16:00;Gallinato;;0
41;PALIO;16:30;Pte S Bernardo;;0
41;PALIO;17:00;Sta Mª Blanca;;0
41;PALIO;17:30;Pl. Jesús Salud;;0
41;PALIO;18:00;Alfalfa;;0
41;PALIO;18:30;C. del Rosario;;0
41;PALIO;19:00;Cuna;;0
41;PALIO;19:30;Campana;19:42;1
41;PALIO;20:00;Plaza;20:22;1
41;PALIO;20:30;S. Miguel;20:48;1
41;PALIO;21:00;P. Palos;21:07;1
41;PALIO;21:30;Pl. Triunfo;;0
41;PALIO;22:00;Rodrigo Caro;;0
41;PALIO;22:30;Mateos Gago;;0
41;PALIO;23:00;San José;;0
41;PALIO;23:30;Demetrio Ríos;;0
41;PALIO;00:00;Pte S Bernardo;;0
41;PALIO;00:30;San Bernardo;;0
41;PALIO;01:00;Cristo Salud;;0
41;PALIO;01:30;Entrada;;0
42;CRUZGUIA;17:00;Salida;;0
42;CRUZGUIA;17:30;Marco Sancho;;0
42;CRUZGUIA;18:00;Europa;;0
42;CRUZGUIA;18:30;Trajano;;0
42;CRUZGUIA;19:00;Pl. Duque;;0
42;CRUZGUIA;19:30;Campana;19:42;1
42;CRUZGUIA;20:00;Plaza;20:22;1
42;CRUZGUIA;20:30;S. Miguel;20:48;1
42;CRUZGUIA;21:00;P. Palos;21:07;1
42;CRUZGUIA;21:30;Arg. de Molina;;0
42;CRUZGUIA;22:00;Álv. Quintero;;0
42;CRUZGUIA;22:30;Pl. Salvador;;0
42;CRUZGUIA;23:00;Orfila;;0
42;CRUZGUIA;23:30;Pl. San Andrés;;0
42;CRUZGUIA;00:00;Entrada;;0
42;PALIO;17:30;Salida;;0
42;PALIO;18:00;Saavedras;;0
42;PALIO;18:30;C. de Torrejón;;0
42;PALIO;19:00;Alameda;;0
42;PALIO;19:30;Jesús G. Poder;;0
42;PALIO;20:00;Campana;20:36;1
42;PALIO;20:30;Plaza;20:53;1
42;PALIO;21:00;S. Miguel;21:19;1
42;PALIO;21:30;P. Palos;21:38;1
42;PALIO;22:00;Arg. de Molina;;0
42;PALIO;22:30;Francos;;0
42;PALIO;23:00;Pl. Salvador;;0
42;PALIO;23:30;Cuna;;0
42;PALIO;00:00;Pl. San Andrés;;0
42;PALIO;00:30;Cervantes;;0
42;PALIO;01:00;Entrada;;0
43;CRUZGUIA;17:00;Salida;17:10;0
43;CRUZGUIA;17:30;Adriano;;0
43;CRUZGUIA;18:00;Reyes Católic.;;0
43;CRUZGUIA;18:30;Pl. Magdalena;;0
43;CRUZGUIA;19:00;Méndez Núñez;;0
43;CRUZGUIA;19:30;Tetuán;;0
43;CRUZGUIA;20:00;Campana;20:13;1
43;CRUZGUIA;20:30;Plaza;20:53;1
43;CRUZGUIA;21:00;S.Miguel;21:19;1
43;CRUZGUIA;21:30;P. Palos;21:38;1
43;CRUZGUIA;22:00;Santo Tomás;;0
43;CRUZGUIA;22:30;Arco Postigo;;0
43;CRUZGUIA;23:00;Entrada;;0
43;PALIO;18:30;Salida;18:50;0
43;PALIO;19:00;Adriano;;0
43;PALIO;19:30;Reyes Católic.;;0
43;PALIO;20:00;Rioja;;0
43;PALIO;20:30;Plaza Nueva;;0
43;PALIO;21:00;Campana;21:23;1
43;PALIO;21:30;Sierpes;;1
43;PALIO;22:00;Plaza;22:03;1
43;PALIO;22:30;P. Palos;22:48;1
43;PALIO;23:00;Pl. Triunfo;;0
43;PALIO;23:30;A. Rod. Jurado;;0
43;PALIO;00:00;Tom. de Ibarra;;0
43;PALIO;00:30;Arfe;;0
43;PALIO;01:00;Adriano;;0
43;PALIO;01:30;Entrada;;0
44;CRUZGUIA;20:00;Salida;;0
44;CRUZGUIA;20:30;Amor de Dios;;0
44;CRUZGUIA;21:00;Campana;21:23;1
44;CRUZGUIA;21:30;Sierpes;;1
44;CRUZGUIA;22:00;Plaza;22:03;1
44;CRUZGUIA;22:30;S. Miguel;22:29;1
44;CRUZGUIA;23:00;P. Palos;22:48;1
44;CRUZGUIA;23:30;A. Quintero;;0
44;CRUZGUIA;00:00;Cuna;;0
44;CRUZGUIA;00:30;Cuna;;0
44;CRUZGUIA;01:00;Entrada;00:55;0
44;PALIO;21:00;Salida;20:55;0
44;PALIO;21:30;Trajano;;0
44;PALIO;22:00;Campana;22:01;1
44;PALIO;22:30;Plaza;22:41;1
44;PALIO;23:00;S. Miguel;23:07;1
44;PALIO;23:30;P. Palos;23:26;1
44;PALIO;00:00;Francos;;0
44;PALIO;00:30;Chapineros;;0
44;PALIO;01:00;Cuna;;0
44;PALIO;01:30;Cuna;;0
44;PALIO;02:00;Entrada;02:10;0
45;CRUZGUIA;20:30;Salida;;0
45;CRUZGUIA;21:00;Baños;;0
45;CRUZGUIA;21:30;Las Cortes;;0
45;CRUZGUIA;22:00;Campana;22:01;1
45;CRUZGUIA;22:30;Plaza;22:41;1
45;CRUZGUIA;23:00;S. Miguel;23:07;1
45;CRUZGUIA;23:30;P. Palos;23:26;1
45;CRUZGUIA;00:00;Pl. S Francisco;;0
45;CRUZGUIA;00:30;Velázquez;;0
45;CRUZGUIA;01:00;Alfonso XI;;0
45;CRUZGUIA;01:30;Entrada;;0
45;PALIO;21:00;Salida;21:15;0
45;PALIO;21:30;J. Vera Cruz;;0
45;PALIO;22:00;Pl. Gavidia;;0
45;PALIO;22:30;Campana;22:31;1
45;PALIO;23:00;Plaza;23:11;1
45;PALIO;23:30;S. Miguel;23:37;1
45;PALIO;00:00;P. Palos;23:56;1
45;PALIO;00:30;Plaza Nueva;;0
45;PALIO;01:00;Tetuán;;0
45;PALIO;01:30;Campana;;0
45;PALIO;02:00;Sta Vicenta M.;;0
45;PALIO;02:30;Entrada;02:15;0
46;CRUZGUIA;21:00;Salida;;0
46;CRUZGUIA;21:30;Laraña;;0
46;CRUZGUIA;22:00;Orfila;;0
46;CRUZGUIA;22:30;Campana;22:31;1
46;CRUZGUIA;23:00;Plaza;23:11;1
46;CRUZGUIA;23:30;S. Miguel;23:37;1
46;CRUZGUIA;00:00;P. Palos;23:56;1
46;CRUZGUIA;00:30;Francos;;0
46;CRUZGUIA;01:00;Alfalfa;;0
46;CRUZGUIA;01:30;Sales y Ferré;;0
46;CRUZGUIA;02:00;Entrada;02:06;0
46;PALIO;21:30;Salida;21:40;0
46;PALIO;22:00;Laraña;;0
46;PALIO;22:30;Campana;22:56;1
46;PALIO;23:00;Plaza;23:36;1
46;PALIO;23:30;S. Miguel;00:02;1
46;PALIO;00:00;P. Palos;00:21;1
46;PALIO;00:30;Card. C. Amigo;;0
46;PALIO;01:00;Francos;;0
46;PALIO;01:30;Alcaicería;;0
46;PALIO;02:00;Sales y Ferré;;0
46;PALIO;02:30;Entrada;02:45;0
47;CRUZGUIA;15:00;Salida;;0
47;CRUZGUIA;15:30;San Esteban;;0
47;CRUZGUIA;16:00;Águilas;;0
47;CRUZGUIA;16:30;C. del Rosario;;0
47;CRUZGUIA;17:00;Jovell.- Tetuán;;0
47;CRUZGUIA;17:30;Campana;17:40;1
47;CRUZGUIA;18:00;Plaza;18:20;1
47;CRUZGUIA;18:30;S. Miguel;18:46;1
47;CRUZGUIA;19:00;P. Palos;19:05;1
47;CRUZGUIA;19:30;Arg. de Molina;;0
47;CRUZGUIA;20:00;C. del Rosario;;0
47;CRUZGUIA;20:30;Águilas;;0
47;CRUZGUIA;21:00;San Esteban;;0
47;CRUZGUIA;21:30;Muro Navarros;;0
47;CRUZGUIA;22:00;Entrada;;0
47;PALIO;16:00;Salida;;0
47;PALIO;16:30;San Esteban;;0
47;PALIO;17:00;Pl. Pescadería;;0
47;PALIO;17:30;Sagasta;;0
47;PALIO;18:00;Campana;18:18;1
47;PALIO;18:30;Plaza;18:58;1
47;PALIO;19:00;S. Miguel;19:24;1
47;PALIO;19:30;P. Palos;19:43;1
47;PALIO;20:00;Card. C. Amigo;;0
47;PALIO;20:30;C. del Rosario;;0
47;PALIO;21:00;Alfalfa;;0
47;PALIO;21:30;Águilas;;0
47;PALIO;22:00;San Esteban;;0
47;PALIO;22:30;Puerta Carmona;;0
47;PALIO;23:00;Guadalupe;;0
47;PALIO;23:30;Entrada;23:20;0
48;CRUZGUIA;16:00;Salida;;0
48;CRUZGUIA;16:30;S. Ángela Cruz;;0
48;CRUZGUIA;17:00;Laraña;;0
48;CRUZGUIA;17:30;Orfila;;0
48;CRUZGUIA;18:00;Campana;18:18;1
48;CRUZGUIA;18:30;Plaza;18:58;1
48;CRUZGUIA;19:00;S. Miguel;19:24;1
48;CRUZGUIA;19:30;P. Palos;19:43;1
48;CRUZGUIA;20:00;Card C. Amigo;;0
48;CRUZGUIA;20:30;Chapineros;;0
48;CRUZGUIA;21:00;Pl. Salvador;;0
48;CRUZGUIA;21:30;Odreros;;0
48;CRUZGUIA;22:00;Pl. Cristo Burgos;;0
48;CRUZGUIA;22:30;Alhóndiga;;0
48;CRUZGUIA;23:00;Entrada;;0
48;PALIO;17:00;Salida;;0
48;PALIO;17:30;S. Ángela Cruz;;0
48;PALIO;18:00;Alcázares;;0
48;PALIO;18:30;Laraña;;0
48;PALIO;19:00;Sierpes;;0
48;PALIO;19:30;Plaza;19:33;0
48;PALIO;20:00;S. Miguel;19:59;0
48;PALIO;20:30;P. Palos;20:18;0
48;PALIO;21:00;Francos;;0
48;PALIO;21:30;Pl. Salvador;;0
48;PALIO;22:00;Alfalfa;;0
48;PALIO;22:30;Sales y Ferré;;0
48;PALIO;23:00;Alm. Apodaca;;0
48;PALIO;23:30;Entrada;23:40;0
49;CRUZGUIA;17:00;Salida;;0
49;CRUZGUIA;17:30;Pl. San Pedro;;0
49;CRUZGUIA;18:00;Orfila;;0
49;CRUZGUIA;18:30;Campana;18:53;1
49;CRUZGUIA;19:00;Sierpes;;1
49;CRUZGUIA;19:30;Plaza;19:33;1
49;CRUZGUIA;20:00;S. Miguel;19:59;1
49;CRUZGUIA;20:30;P. Palos;20:18;1
49;CRUZGUIA;21:00;Puerta de Jerez;;0
49;CRUZGUIA;21:30;Jardines Murillo;;0
49;CRUZGUIA;22:00;Cano y Cueto;;0
49;CRUZGUIA;22:30;Muñoz y Pabón;;0
49;CRUZGUIA;23:00;Sales y Ferré;;0
49;CRUZGUIA;23:30;Dña. Mª Coronel;;0
49;CRUZGUIA;00:00;Entrada;23:51;0
49;PALIO;17:30;Salida;17:50;0
49;PALIO;18:00;Alm. Apodaca;;0
49;PALIO;18:30;Imagen;;0
49;PALIO;19:00;J. Lasso Vega;;0
49;PALIO;19:30;Campana;19:25;1
49;PALIO;20:00;Plaza;20:05;1
49;PALIO;20:30;S. Miguel;20:31;1
49;PALIO;21:00;P. Palos;20:50;1
49;PALIO;21:30;Puerta de Jerez;;0
49;PALIO;22:00;San Fernando;;0
49;PALIO;22:30;Jardines Murillo;;0
49;PALIO;23:00;San José;;0
49;PALIO;23:30;Alfalfa;;0
49;PALIO;00:00;Dña. Mª Coronel;;0
49;PALIO;00:30;Entrada;00:35;0
50;CRUZGUIA;17:30;Salida;;0
50;CRUZGUIA;18:00;Correduría;;0
50;CRUZGUIA;18:30;Trajano;;0
50;CRUZGUIA;19:00;Trajano;;0
50;CRUZGUIA;19:30;Campana;19:25;1
50;CRUZGUIA;20:00;Plaza;20:05;1
50;CRUZGUIA;20:30;S. Miguel;20:31;1
50;CRUZGUIA;21:00;P. Palos;20:50;1
50;CRUZGUIA;21:30;Álvarez Quintero;;0
50;CRUZGUIA;22:00;Cuna;;0
50;CRUZGUIA;22:30;Laraña;;0
50;CRUZGUIA;23:00;Alcázares;;0
50;CRUZGUIA;23:30;San Juan Palma;;0
50;CRUZGUIA;00:00;Entrada;;0
50;PALIO;18:30;Salida;18:25;0
50;PALIO;19:00;Correduría;;0
50;PALIO;19:30;Trajano;;0
50;PALIO;20:00;Campana;20:10;1
50;PALIO;20:30;Plaza;20:50;1
50;PALIO;21:00;S. Miguel;21:16;1
50;PALIO;21:30;P. Palos;21:35;1
50;PALIO;22:00;Francos;;0
50;PALIO;22:30;Álvarez Quintero;;0
50;PALIO;23:00;Cuna;;0
50;PALIO;23:30;Laraña;;0
50;PALIO;00:00;Alcázares;;0
50;PALIO;00:30;San Juan Palma;;0
50;PALIO;01:00;Feria;;0
50;PALIO;01:30;Entrada;;0
51;CRUZGUIA;19:30;Salida;;0
51;CRUZGUIA;20:00;Campana;20:10;1
51;CRUZGUIA;20:30;Plaza;20:50;1
51;CRUZGUIA;21:00;S. Miguel;21:16;1
51;CRUZGUIA;21:30;P. Palos;21:35;1
51;CRUZGUIA;22:00;Arco del Postigo;;0
51;CRUZGUIA;22:30;Castelar;;0
51;CRUZGUIA;23:00;Entrada;23:25;0
51;PASO;20:00;Salida;20:05;0
51;PASO;20:30;Campana;20:45;1
51;PASO;21:00;Plaza;21:25;1
51;PASO;21:30;San Miguel;21:49;1
51;PASO;22:00;P. Palos;22:10;1
51;PASO;22:30;Fray Cefer. Glez.;;0
51;PASO;23:00;Arfe;;0
51;PASO;23:30;Zaragoza;;0
51;PASO;00:00;Entrada;;0
52;CRUZGUIA;19:30;Laraña;19:25;0
52;CRUZGUIA;20:00;San Miguel;;0
52;CRUZGUIA;20:30;Campana;20:45;1
52;CRUZGUIA;21:00;Plaza;21:25;1
52;CRUZGUIA;21:30;S. Miguel;21:49;1
52;CRUZGUIA;22:00;P. Palos;22:10;1
52;CRUZGUIA;22:30;Alemanes;;0
52;CRUZGUIA;23:00;Álvarez Quintero;;0
52;CRUZGUIA;23:30;Cuna;;0
52;CRUZGUIA;00:00;Laraña;;0
52;CRUZGUIA;00:30;Entrada;00:15;0
52;PALIO;20:00;Salida;20:05;0
52;PALIO;20:30;García Tassara;;0
52;PALIO;21:00;Pl. Duque;;0
52;PALIO;21:30;Campana;21:26;1
52;PALIO;22:00;Plaza;22:06;1
52;PALIO;22:30;S. Miguel;22:33;1
52;PALIO;23:00;P. Palos;22:51;1
52;PALIO;23:30;Álvarez Quintero;;0
52;PALIO;00:00;Cuna;;0
52;PALIO;00:30;Laraña;;0
52;PALIO;01:00;Entrada;00:45;0
53;CRUZGUIA;20:00;Salida;20:15;0
53;CRUZGUIA;20:30;Cuna;;0
53;CRUZGUIA;21:00;Trajano;;0
53;CRUZGUIA;21:30;Campana;21:26;1
53;CRUZGUIA;22:00;Plaza;22:06;1
53;CRUZGUIA;22:30;S. Miguel;22:33;1
53;CRUZGUIA;23:00;P. Palos;22:51;1
53;CRUZGUIA;23:30;Francos;;0
53;CRUZGUIA;00:00;Villegas;;0
53;CRUZGUIA;00:30;Entrada;00:15;0
53;PALIO;21:00;Salida;21:15;0
53;PALIO;21:30;Cuna;;0
53;PALIO;22:00;Trajano;;0
53;PALIO;22:30;Campana;22:25;1
53;PALIO;23:00;Plaza;23:05;1
53;PALIO;23:30;S. Miguel;23:31;1
53;PALIO;00:00;Palos;23:50;1
53;PALIO;00:30;Francos;;0
53;PALIO;01:00;Villegas;;0
53;PALIO;01:30;Entrada;01:15;0
54;CRUZGUIA;01:00;Salida;;0
54;CRUZGUIA;01:30;Campana;01:15;1
54;CRUZGUIA;02:00;Plaza;01:55;1
54;CRUZGUIA;02:30;S. Miguel;02:21;1
54;CRUZGUIA;03:00;Palos;02:40;1
54;CRUZGUIA;03:30;Cuna;;0
54;CRUZGUIA;04:00;Orfila;;0
54;CRUZGUIA;04:30;Jesús del Gran Poder;;0
54;CRUZGUIA;05:00;Entrada;;0
54;PALIO;01:30;Salida;;0
54;PALIO;02:00;Campana;01:55;1
54;PALIO;02:30;Plaza;02:35;1
54;PALIO;03:00;S. Miguel;03:01;1
54;PALIO;03:30;Palos;03:20;1
54;PALIO;04:00;Villegas;;0
54;PALIO;04:30;Cuna;;0
54;PALIO;05:00;San Andrés;;0
54;PALIO;05:30;Jesús del Gran Poder;;0
54;PALIO;06:00;Entrada;06:05;0
55;CRUZGUIA;01:00;Salida;;0
55;CRUZGUIA;01:30;Jesús del Gran Poder;;0
55;CRUZGUIA;02:00;Campana;01:55;1
55;CRUZGUIA;02:30;Plaza;02:35;1
55;CRUZGUIA;03:00;S. Miguel;03:01;1
55;CRUZGUIA;03:30;Palos;03:20;1
55;CRUZGUIA;04:00;Arfe;;0
55;CRUZGUIA;04:30;Santas Patronas;;0
55;CRUZGUIA;05:00;Gravina;;0
55;CRUZGUIA;05:30;Bailén;;0
55;CRUZGUIA;06:00;Cardenal Spínola;;0
55;CRUZGUIA;06:30;Entrada;;0
55;PALIO;02:00;Salida;02:10;0
55;PALIO;02:30;Jesús del Gran Poder;;0
55;PALIO;03:00;Campana;03:04;1
55;PALIO;03:30;Plaza;03:44;1
55;PALIO;04:00;S. Miguel;04:10;1
55;PALIO;04:30;Palos;04:29;1
55;PALIO;05:00;Arfe;;0
55;PALIO;05:30;Santas Patronas;;0
55;PALIO;06:00;Gravina;;0
55;PALIO;06:30;Bailén;;0
55;PALIO;07:00;Pl. Museo;;0
55;PALIO;07:30;Cardenal Spínola;;0
55;PALIO;08:00;Entrada;;0
56;CRUZGUIA;00:00;Salida;;0
56;CRUZGUIA;00:30;Resolana;;0
56;CRUZGUIA;01:00;Feria;;0
56;CRUZGUIA;01:30;Alameda Hércules;;0
56;CRUZGUIA;02:00;Trajano;;0
56;CRUZGUIA;02:30;Trajano;;0
56;CRUZGUIA;03:00;Campana;03:04;1
56;CRUZGUIA;03:30;Plaza;03:44;1
56;CRUZGUIA;04:00;S. Miguel;04:10;1
56;CRUZGUIA;04:30;Palos;04:29;1
56;CRUZGUIA;05:00;Francos;;0
56;CRUZGUIA;05:30;Cuesta del Rosario;;0
56;CRUZGUIA;06:00;Sales y Ferré;;0
56;CRUZGUIA;06:30;Imagen;;0
56;CRUZGUIA;07:00;Sta Ángela Cruz;;0
56;CRUZGUIA;07:30;Sta Ángela Cruz;;0
56;CRUZGUIA;08:00;Feria;;0
56;CRUZGUIA;08:30;Feria;;0
56;CRUZGUIA;09:00;Relator;;0
56;CRUZGUIA;09:30;Fray Luis Sotelo;;0
56;CRUZGUIA;10:00;Resolana;;0
56;CRUZGUIA;10:30;Entrada;10:10;0
56;PALIO;01:30;Salida;01:40;0
56;PALIO;02:00;Resolana;;0
56;PALIO;02:30;Feria;;0
56;PALIO;03:00;Alameda Hércules;;0
56;PALIO;03:30;Trajano;;0
56;PALIO;04:00;Pl. Duque;;0
56;PALIO;04:30;Campana;04:49;1
56;PALIO;05:00;Plaza;05:29;1
56;PALIO;05:30;S. Miguel;05:55;1
56;PALIO;06:00;Palos;06:14;1
56;PALIO;06:30;Alemanes;;0
56;PALIO;07:00;Francos;;0
56;PALIO;07:30;Villegas;;0
56;PALIO;08:00;Boteros;;0
56;PALIO;08:30;Sta Ángela Cruz;;0
56;PALIO;09:00;Sta Ángela Cruz;;0
56;PALIO;09:30;Madre Mª Purísima;;0
56;PALIO;10:00;Feria;;0
56;PALIO;10:30;Feria;;0
56;PALIO;11:00;Relator;;0
56;PALIO;11:30;Parras;;0
56;PALIO;12:00;Escoberos;;0
56;PALIO;12:30;Fray Luis Sotelo;;0
56;PALIO;13:00;Resolana;;0
56;PALIO;13:30;Entrada;;0
57;CRUZGUIA;04:00;Salida;;0
57;CRUZGUIA;04:30;Campana;04:49;1
57;CRUZGUIA;05:00;Plaza;05:29;1
57;CRUZGUIA;05:30;S. Miguel;05:55;1
57;CRUZGUIA;06:00;Palos;06:14;1
57;CRUZGUIA;06:30;Fray Ceferino Glez.;;0
57;CRUZGUIA;07:00;Castelar;;0
57;CRUZGUIA;07:30;Entrada;07:30;0
57;PALIO;04:30;Salida;;0
57;PALIO;05:00;Campana;05:17;1
57;PALIO;05:30;Plaza;05:57;1
57;PALIO;06:00;S. Miguel;06:23;1
57;PALIO;06:30;Palos;06:42;1
57;PALIO;07:00;Almirantazgo;;0
57;PALIO;07:30;Pl. Molviedro;;0
57;PALIO;08:00;Entrada;;0
58;CRUZGUIA;01:30;Salida;01:35;0
58;CRUZGUIA;02:00;Pl. Altozano;;0
58;CRUZGUIA;02:30;Paseo de Colón;;0
58;CRUZGUIA;03:00;Reyes Católicos;;0
58;CRUZGUIA;03:30;Zaragoza;;0
58;CRUZGUIA;04:00;Plaza Nueva;;0
58;CRUZGUIA;04:30;Tetuán;;0
58;CRUZGUIA;05:00;Campana;05:17;1
58;CRUZGUIA;05:30;Plaza;05:57;1
58;CRUZGUIA;06:00;S. Miguel;06:23;1
58;CRUZGUIA;06:30;Palos;06:42;1
58;CRUZGUIA;07:00;Almirantazgo;;0
58;CRUZGUIA;07:30;Adriano;;0
58;CRUZGUIA;08:00;Pastor y Landero;;0
58;CRUZGUIA;08:30;Puente de Triana;;0
58;CRUZGUIA;09:00;San Jacinto;;0
58;CRUZGUIA;09:30;Pagés del Corro;;0
58;CRUZGUIA;10:00;Pelay Correa;;0
58;CRUZGUIA;10:30;Pureza;;0
58;CRUZGUIA;11:00;Entrada;11:16;0
58;PALIO;02:30;Salida;;0
58;PALIO;03:00;Pureza;;0
58;PALIO;03:30;Pl. Altozano;;0
58;PALIO;04:00;Puente de Triana;;0
58;PALIO;04:30;Reyes Católicos;;0
58;PALIO;05:00;Zaragoza;;0
58;PALIO;05:30;Plaza Nueva;;0
58;PALIO;06:00;Tetuán;;0
58;PALIO;06:30;Campana;06:38;1
58;PALIO;07:00;Plaza;07:18;1
58;PALIO;07:30;S. Miguel;07:44;1
58;PALIO;08:00;Palos;08:03;1
58;PALIO;08:30;Almirantazgo;;0
58;PALIO;09:00;Adriano;;0
58;PALIO;09:30;Reyes Católicos;;0
58;PALIO;10:00;Puente de Triana;;0
58;PALIO;10:30;San Jacinto;;0
58;PALIO;11:00;Pagés del Corro;;0
58;PALIO;11:30;Pagés del Corro;;0
58;PALIO;12:00;Pelayo Correa;;0
58;PALIO;12:30;Párroco Don Eugenio;;0
58;PALIO;13:00;Pureza;;0
58;PALIO;13:30;Pureza;;0
58;PALIO;14:00;Entrada;;0
59;CRUZGUIA;02:30;Salida;;0
59;CRUZGUIA;03:00;Pl. San Román;;0
59;CRUZGUIA;03:30;Doña María Coronel;;0
59;CRUZGUIA;04:00;Sta Ángela de la Cruz;;0
59;CRUZGUIA;04:30;Encarnación;;0
59;CRUZGUIA;05:00;Laraña;;0
59;CRUZGUIA;05:30;Orfila;;0
59;CRUZGUIA;06:00;Javier Lasso Vega;;0
